task,sub,condition,a,v,t,st,alpha
simon,9073,congruent,2.767631,3.449533,0.22511806,0.13234073,1.5664443
simon,9074,congruent,2.1962636,5.8268614,0.23768158,0.087792285,1.4602621
simon,9075,congruent,2.438048,3.626522,0.2511878,0.13267681,1.4026982
simon,9076,congruent,2.5432816,3.7465026,0.23074326,0.1210212,1.486295
simon,9077,congruent,2.4093451,4.158162,0.2455355,0.112343274,1.4952195
simon,9078,congruent,2.9361725,3.7795272,0.20520575,0.13135394,1.4028599
simon,9079,congruent,2.2939343,4.4688673,0.22689016,0.107495785,1.4650204
simon,9080,congruent,2.5293434,4.7503595,0.23168662,0.10866409,1.5039009
simon,9081,congruent,1.9956696,3.6937604,0.19684657,0.10583362,1.4251128
simon,9082,congruent,2.4598405,5.0714655,0.22411558,0.10373058,1.5146649
simon,9083,congruent,2.219825,3.109761,0.23896252,0.12584904,1.4429246
simon,9084,congruent,2.4647584,4.026347,0.18800734,0.10766868,1.4803395
simon,9085,congruent,2.4301186,3.58572,0.27382606,0.13760765,1.4060506
simon,9086,congruent,2.2795749,2.829653,0.23813546,0.12639627,1.4622132
simon,9087,congruent,2.658036,4.9822016,0.25214815,0.10938605,1.5016502
simon,9088,congruent,2.7278466,4.076987,0.24735357,0.12490224,1.4774017
simon,9089,congruent,2.4121666,5.1983905,0.2929747,0.09546777,1.3322588
simon,9090,congruent,2.389138,3.3480358,0.20850776,0.1191899,1.4804738
simon,9091,congruent,2.709891,3.2541971,0.25943357,0.1345315,1.5488688
simon,9092,congruent,2.541224,2.5995042,0.17865081,0.1343885,1.2696387
simon,9093,congruent,2.5351946,4.6075525,0.25636005,0.10784522,1.3170948
simon,9094,congruent,2.238824,3.499785,0.22323601,0.11954884,1.4664332
simon,910,congruent,2.5084023,4.4662843,0.21208161,0.102968104,1.3476603
simon,921,congruent,2.2667882,4.4420004,0.21631001,0.10582807,1.4667234
simon,923,congruent,2.4764738,3.6232796,0.234859,0.12609565,1.4308015
simon,928,congruent,2.5032349,4.823169,0.21952036,0.10345794,1.4894443
simon,930,congruent,2.3125648,4.86749,0.2018864,0.10048973,1.5007632
simon,931,congruent,2.3622568,4.150872,0.26050836,0.12694915,1.4005859
simon,933,congruent,2.5806844,4.631667,0.2433165,0.11562287,1.5227473
simon,934,congruent,2.400289,3.3585546,0.26291972,0.14081216,1.3872098
simon,935,congruent,2.2113535,5.186328,0.21917354,0.089374155,1.4369752
simon,937,congruent,2.1234417,5.329583,0.22124769,0.093434826,1.4963173
simon,941,congruent,2.0436635,4.052743,0.20040399,0.107803054,1.5098847
simon,943,congruent,2.5822616,5.1299634,0.25120598,0.10895795,1.5220438
simon,944,congruent,2.0570197,4.2415485,0.21328495,0.10151329,1.3943077
simon,947,congruent,2.384058,3.2569785,0.2073324,0.13006723,1.5244901
simon,950,congruent,1.9427651,3.136173,0.19320117,0.12052886,1.4468908
simon,955,congruent,2.2170053,4.8377647,0.18287575,0.09546984,1.4995452
simon,956,congruent,2.1088343,4.0192475,0.1957544,0.1086941,1.5002701
simon,961,congruent,2.2947218,3.121198,0.28971583,0.17018612,1.3915167
simon,962,congruent,2.0800347,3.2064981,0.2017088,0.11465848,1.5037569
simon,967,congruent,2.3629947,3.791511,0.20360033,0.1115345,1.4771407
simon,968,congruent,2.1811104,3.4120882,0.21814048,0.122664794,1.4963658
simon,978,congruent,2.206265,3.8777983,0.23388928,0.10939312,1.4816003
simon,979,congruent,1.7469889,3.8195891,0.20906721,0.09495297,1.3628716
simon,983,congruent,2.5217357,5.0376444,0.23622695,0.1121389,1.5325663
simon,985,congruent,2.4585383,5.192752,0.21155031,0.09400975,1.4358691
simon,988,congruent,2.2545116,2.7524538,0.22844091,0.14744464,1.4615556
simon,998,congruent,2.4240625,3.9154058,0.19905253,0.11995429,1.5082651
simon,1006,incongruent,2.4475436,3.991053,0.28393495,0.13072772,1.2806253
simon,1008,incongruent,2.5664284,3.9437995,0.24874163,0.12279867,1.4453441
simon,1009,incongruent,2.404962,3.395265,0.2738846,0.13856119,1.4424381
simon,1012,incongruent,1.6921417,2.1130567,0.22528997,0.14036945,1.2864133
simon,1023,incongruent,2.7050428,4.4571104,0.2949844,0.11750268,1.3511019
simon,1025,incongruent,2.5247636,4.3577213,0.23143339,0.12108691,1.4304304
simon,1027,incongruent,2.5287335,3.9736056,0.23942313,0.12565295,1.5145446
simon,1029,incongruent,2.386388,4.430795,0.2521904,0.11120817,1.3701885
simon,1033,incongruent,1.9079667,3.5892105,0.24406603,0.12945667,1.3884016
simon,1037,incongruent,2.0711007,2.9774902,0.24820787,0.14658418,1.298087
simon,1040,incongruent,1.9676406,3.8186705,0.29058808,0.11960835,1.205674
simon,1044,incongruent,2.6592352,4.5657587,0.2969177,0.121960595,1.4364028
simon,1047,incongruent,2.237608,3.6852398,0.25095946,0.135981,1.3022873
simon,1050,incongruent,2.7936192,3.2355819,0.30272913,0.15886608,1.513832
simon,1055,incongruent,2.0174603,4.1359606,0.3124539,0.14815575,1.344738
simon,1056,incongruent,2.6703887,4.13899,0.24203739,0.12126085,1.394687
simon,1057,incongruent,2.2386847,4.630535,0.26947904,0.10545116,1.3110584
simon,1059,incongruent,2.1723068,4.32,0.23335741,0.11842654,1.3769075
simon,1060,incongruent,1.9200532,2.2591176,0.25256678,0.13451573,1.414593
simon,1062,incongruent,2.54352,4.929281,0.2914508,0.11422552,1.4597151
simon,1063,incongruent,2.2610795,4.4070625,0.2654478,0.125785,1.3358284
simon,1064,incongruent,2.4809914,4.154449,0.2523967,0.13124973,1.3601588
simon,1065,incongruent,2.1448367,3.6507444,0.23953895,0.120719835,1.4032109
simon,1097,incongruent,1.9206674,4.4643764,0.23737702,0.09860516,1.2886453
simon,1101,incongruent,2.3225245,3.047188,0.2795431,0.15548873,1.3124794
simon,5771,incongruent,2.4595633,4.6907277,0.20232458,0.10096378,1.4242568
simon,5772,incongruent,2.641002,4.205592,0.20584424,0.114569604,1.46895
simon,5773,incongruent,2.4863818,4.388046,0.19599916,0.10239181,1.406272
simon,5774,incongruent,1.9931347,4.7691584,0.21670666,0.09550037,1.3944978
simon,5775,incongruent,2.2799442,4.702323,0.2270839,0.100226305,1.4365999
simon,5776,incongruent,2.380381,4.3526535,0.23303013,0.10983095,1.4152019
simon,5777,incongruent,2.4415894,3.4631114,0.22378701,0.12761253,1.514667
simon,5778,incongruent,1.7920444,4.9698515,0.21129915,0.082025476,1.3073769
simon,5779,incongruent,2.4348679,4.2295523,0.21072517,0.112265274,1.4234985
simon,5780,incongruent,1.7324013,4.2467146,0.20554893,0.095183685,1.3225464
simon,5781,incongruent,2.376179,3.9214725,0.20397508,0.11175032,1.5022287
simon,5782,incongruent,2.700828,4.383312,0.20530066,0.10661881,1.3864126
simon,5783,incongruent,2.8618548,2.830204,0.28299502,0.14439505,1.5635705
simon,5784,incongruent,2.3746996,2.2478352,0.20943609,0.1290637,1.5773518
simon,5785,incongruent,1.9257008,3.8681066,0.2187863,0.100017525,1.3558903
simon,5786,incongruent,2.0192108,2.874444,0.222892,0.12162055,1.3293724
simon,5787,incongruent,2.562432,2.3891082,0.22427249,0.14210442,1.5749061
simon,5788,incongruent,2.0448542,3.4754899,0.24305145,0.121839225,1.2918018
simon,5789,incongruent,2.0915422,4.9267073,0.23156033,0.09420083,1.369694
simon,5790,incongruent,2.3774488,3.935081,0.21904685,0.117020264,1.4211615
simon,5791,incongruent,2.118388,4.1426783,0.21907832,0.10126234,1.4153875
simon,5792,incongruent,2.4071212,3.4200003,0.21898752,0.12765813,1.4835289
simon,5793,incongruent,2.4055972,4.8151197,0.20511644,0.10250118,1.4747074
simon,5794,incongruent,2.5854974,4.737217,0.23638558,0.10511966,1.4353514
simon,5795,incongruent,2.0855265,3.1583195,0.19832285,0.11340009,1.467303
simon,5796,incongruent,2.0472903,3.3165033,0.19901125,0.109177664,1.2615352
simon,5797,incongruent,2.3320482,4.4698734,0.24069263,0.11582056,1.4474664
simon,5798,incongruent,2.4686978,3.1039498,0.22849931,0.1256572,1.5234224
simon,5799,incongruent,2.3904133,4.5682325,0.2206332,0.10614319,1.4020412
simon,5800,incongruent,2.5011697,4.0344377,0.20395929,0.112720415,1.4993696
simon,5801,incongruent,2.7596464,2.2982697,0.22816,0.13389859,1.5993903
simon,5802,incongruent,2.360113,3.2660632,0.21412484,0.12002896,1.5343405
simon,5803,incongruent,2.7115283,3.4294808,0.24616995,0.1272709,1.5048735
simon,5804,incongruent,2.4168658,3.1223545,0.22879177,0.12573579,1.551939
simon,5805,incongruent,2.327984,2.4522932,0.25479764,0.15270509,1.4223523
simon,5806,incongruent,2.521572,3.3911777,0.21177422,0.12891842,1.5281786
simon,5807,incongruent,2.5966556,4.129468,0.26356775,0.11755045,1.4708656
simon,5808,incongruent,1.9385853,3.4024231,0.21402435,0.10548819,1.432661
simon,5847,incongruent,2.3918223,3.8437629,0.22596338,0.109196395,1.3143888
simon,5848,incongruent,2.8893633,2.4947228,0.25700027,0.1591928,1.5663116
simon,5849,incongruent,2.7858043,2.4873023,0.2619696,0.14303257,1.5671283
simon,5850,incongruent,2.621876,3.630396,0.251811,0.12508568,1.3733736
simon,5851,incongruent,2.8696866,3.9032648,0.30451155,0.13963158,1.3930643
simon,5852,incongruent,3.8474069,4.011885,0.3501221,0.15785289,1.4025809
simon,5853,incongruent,2.459045,4.295188,0.23716676,0.10433219,1.2343345
simon,5854,incongruent,2.2997985,2.3200583,0.24454236,0.15044272,1.4313104
simon,5855,incongruent,2.6246486,4.056496,0.28323227,0.13677302,1.4229444
simon,5856,incongruent,1.8973564,3.2378113,0.25165564,0.114760794,1.1268245
simon,5857,incongruent,2.8640997,5.140615,0.3188378,0.12200732,1.4799476
simon,5858,incongruent,2.6668463,4.8537416,0.24123098,0.1095987,1.4025732
simon,5859,incongruent,2.8396928,5.279209,0.36446908,0.115475014,1.4334724
simon,586,incongruent,2.6732302,4.2490697,0.2445038,0.12370677,1.5404515
simon,5860,incongruent,3.1212013,4.208366,0.3112546,0.15070593,1.4584306
simon,5861,incongruent,2.4095294,3.0182612,0.22486411,0.12780152,1.4778774
simon,5862,incongruent,2.6387572,4.953577,0.30002752,0.1260457,1.4890419
simon,5863,incongruent,2.6147604,4.809195,0.2834702,0.11732662,1.4678907
simon,5864,incongruent,2.0809927,2.7680514,0.24794148,0.12122542,1.1101111
simon,5865,incongruent,1.5839884,3.0217571,0.26567018,0.13324109,1.2753055
simon,5866,incongruent,2.6797683,3.3011427,0.26990697,0.15051065,1.3930426
simon,5867,incongruent,2.8073022,3.8070333,0.24960151,0.12865724,1.453652
simon,5868,incongruent,2.7861073,3.003439,0.24957934,0.14096114,1.5223339
simon,5869,incongruent,2.7185884,4.1765547,0.30041802,0.124615654,1.3256043
simon,5870,incongruent,2.6234446,2.9749782,0.29369393,0.16601218,1.4532673
simon,5871,incongruent,2.4634607,2.3246245,0.28834033,0.18074363,1.3036623
simon,5872,incongruent,2.4596443,2.9783854,0.24587841,0.1376123,1.3462857
simon,5873,incongruent,2.800195,4.0751586,0.259929,0.12715521,1.4076217
simon,5874,incongruent,1.7490916,3.397055,0.28181615,0.13272166,1.2677637
simon,5875,incongruent,2.2799838,4.175249,0.2704878,0.124441035,1.3810706
simon,5876,incongruent,2.6837196,4.175808,0.27225468,0.1385375,1.3803903
simon,5877,incongruent,2.8843234,4.595588,0.29268113,0.12239733,1.4508978
simon,5878,incongruent,2.2824774,4.4803658,0.28880566,0.10327471,1.3170431
simon,5879,incongruent,2.6363058,4.549919,0.25432068,0.112939626,1.3444287
simon,588,incongruent,2.575469,3.708179,0.25909197,0.1288687,1.4153363
simon,5880,incongruent,2.6688497,3.541584,0.24831255,0.1319406,1.4632394
simon,5881,incongruent,2.8657045,4.0354233,0.27825087,0.14368406,1.458315
simon,5882,incongruent,2.680478,5.3183107,0.28694254,0.100932226,1.424762
simon,5883,incongruent,2.5797653,4.958641,0.28777093,0.11643195,1.3781227
simon,5884,incongruent,2.3008864,4.271092,0.23516579,0.114922054,1.3730589
simon,590,incongruent,2.04423,4.600258,0.21211472,0.09886911,1.4446048
simon,592,incongruent,2.0904374,4.3987246,0.27517942,0.11158499,1.3578976
simon,593,incongruent,2.3798351,3.1959836,0.21424335,0.120945655,1.4481214
simon,595,incongruent,2.1585338,2.589898,0.27123123,0.15649143,1.3436829
simon,596,incongruent,1.7887716,3.0855534,0.25550047,0.117910385,1.3187852
simon,598,incongruent,2.4414766,3.30867,0.23491237,0.124670886,1.3491608
simon,605,incongruent,1.9561434,3.737356,0.2552731,0.12695459,1.3396972
simon,606,incongruent,2.4131083,3.826314,0.2297334,0.13264835,1.4755185
simon,607,incongruent,2.3685706,4.772485,0.28824654,0.114419654,1.363513
simon,611,incongruent,2.4877977,4.653138,0.22055814,0.10687058,1.4644737
simon,613,incongruent,2.3842134,4.8521967,0.23162608,0.10149868,1.4220426
simon,621,incongruent,2.125383,3.167202,0.26795942,0.13683455,1.3471035
simon,627,incongruent,1.9462347,4.094203,0.23816997,0.10459147,1.2395247
simon,637,incongruent,2.305321,5.154621,0.29031688,0.10358814,1.367507
simon,638,incongruent,2.2274504,4.140597,0.23881823,0.10944517,1.4516325
simon,639,incongruent,2.1439157,3.8397422,0.24294232,0.11821494,1.2823787
simon,641,incongruent,1.7320094,2.7084033,0.24838558,0.13274404,1.3478949
simon,642,incongruent,2.4039452,3.3560536,0.24537703,0.13942221,1.4966345
simon,647,incongruent,2.557957,3.5277674,0.28171727,0.14295849,1.3583088
simon,656,incongruent,2.4314728,4.07415,0.24895261,0.13198346,1.3782802
simon,657,incongruent,2.6262093,4.914842,0.2519913,0.1077733,1.4429291
simon,658,incongruent,2.3023705,4.7922544,0.33273423,0.11497091,1.3677279
simon,659,incongruent,1.5987382,3.653082,0.22947215,0.09158943,1.1649451
simon,660,incongruent,2.2051682,4.873232,0.24270755,0.0988743,1.3686777
simon,661,incongruent,2.598764,3.1387033,0.2620856,0.13764086,1.3496567
simon,664,incongruent,2.7147913,3.780757,0.34228298,0.15630832,1.3730896
simon,666,incongruent,2.211681,5.314583,0.2159202,0.083131835,1.3074611
simon,667,incongruent,2.5060596,4.200357,0.26790154,0.12802571,1.409577
simon,668,incongruent,2.2746918,4.1216063,0.26930356,0.12861748,1.3347993
simon,669,incongruent,2.0847464,3.658495,0.22237444,0.12572017,1.3667458
simon,672,incongruent,2.4339156,3.9539416,0.24386804,0.12359381,1.3292655
simon,673,incongruent,2.3959591,3.5061243,0.2609651,0.13885285,1.3478957
simon,678,incongruent,2.3584752,3.910513,0.32796195,0.13605201,1.3835659
simon,680,incongruent,1.6308563,3.9458997,0.21221419,0.09803446,1.3273509
simon,682,incongruent,2.387416,4.544199,0.29891175,0.12227304,1.2816495
simon,684,incongruent,0.9177722,1.574425,0.23410943,0.12228382,1.2518857
simon,685,incongruent,2.5339413,3.7517076,0.3023495,0.15394795,1.3518513
simon,686,incongruent,2.0441742,3.854458,0.19696426,0.107318774,1.4873617
simon,695,incongruent,2.6433065,3.2032967,0.28055614,0.17063496,1.3393813
simon,702,incongruent,2.1124148,3.7423046,0.26101947,0.13401121,1.3560802
simon,703,incongruent,1.8878931,3.5333629,0.24090746,0.11896801,1.3976835
simon,715,incongruent,2.607979,3.5602717,0.24786693,0.127979,1.4563004
simon,718,incongruent,1.1274322,2.094892,0.23349309,0.11575405,1.3468996
simon,721,incongruent,2.649865,4.01939,0.2679849,0.1449638,1.4552886
simon,732,incongruent,2.2392673,2.960809,0.23213527,0.14981356,1.3649472
simon,734,incongruent,2.481065,4.3041945,0.27831918,0.12818639,1.3799531
simon,735,incongruent,2.6494875,4.5279613,0.29432392,0.13340458,1.4073731
simon,738,incongruent,2.3950279,5.080844,0.20768355,0.09979061,1.4372586
simon,740,incongruent,1.7711143,2.9828854,0.2501697,0.12926716,1.2366889
simon,743,incongruent,2.3813367,4.292227,0.21177737,0.115502715,1.4755752
simon,749,incongruent,2.0672102,4.1185865,0.2605021,0.119237095,1.3857175
simon,750,incongruent,2.3803465,2.7737243,0.2459496,0.13929999,1.3840699
simon,752,incongruent,1.7027936,3.0849316,0.28315422,0.124391995,1.2567738
simon,754,incongruent,2.2711425,3.7935667,0.23340857,0.11175947,1.429638
simon,757,incongruent,2.3460257,3.4838252,0.25180835,0.13971728,1.4442635
simon,760,incongruent,2.4355023,5.083708,0.2621621,0.098388605,1.4069816
simon,762,incongruent,2.5326734,5.0109005,0.26585656,0.11093645,1.477092
simon,766,incongruent,2.6097553,3.0644705,0.29937106,0.1532547,1.4655536
simon,768,incongruent,2.1707013,3.3453498,0.25397545,0.12076465,1.4019735
simon,775,incongruent,1.7504966,4.087821,0.23631163,0.10670662,1.3014319
simon,776,incongruent,1.6657789,2.7316244,0.2503143,0.115465015,1.4041592
simon,7768,incongruent,1.9713911,3.981281,0.2603166,0.102522686,1.1374041
simon,7769,incongruent,1.0489144,2.0554316,0.23626243,0.10923428,1.3171115
simon,777,incongruent,2.0452657,3.933655,0.22430232,0.11772012,1.3987033
simon,7770,incongruent,1.7561803,3.8041573,0.21731076,0.12705874,1.3159586
simon,7771,incongruent,1.7767868,5.5582,0.31394178,0.08818162,1.3485272
simon,7772,incongruent,1.7148592,3.1889915,0.27425802,0.104650564,1.1971905
simon,7773,incongruent,1.5232879,2.3304079,0.21573287,0.116143346,1.1115036
simon,7774,incongruent,0.7486367,1.2700968,0.26856953,0.11884467,1.4253361
simon,7775,incongruent,2.6483514,3.5836258,0.23940599,0.1487994,1.4126387
simon,7776,incongruent,2.2147279,5.004573,0.26559824,0.11317855,1.4524747
simon,7777,incongruent,1.6760252,4.977789,0.24102616,0.081730776,1.2547804
simon,7778,incongruent,2.3076255,3.7146018,0.21850559,0.106979094,1.3033729
simon,7779,incongruent,1.9615941,3.4582152,0.21407537,0.111052915,1.2598803
simon,7780,incongruent,2.224671,4.933485,0.233792,0.08920119,1.2547495
simon,7781,incongruent,1.6879528,2.8766098,0.24652769,0.13128354,1.1690224
simon,7782,incongruent,2.3016589,4.105329,0.28932297,0.11987747,1.3017021
simon,7783,incongruent,1.9997935,3.9359283,0.23879774,0.09978696,1.2221383
simon,7784,incongruent,2.485801,5.360135,0.22737652,0.098561525,1.4852558
simon,7785,incongruent,2.5801947,4.7943525,0.2246964,0.10178963,1.3537233
simon,7786,incongruent,1.6370845,3.1304777,0.22883463,0.09695287,1.0693954
simon,7787,incongruent,2.0918965,4.1210804,0.24389872,0.102030136,1.3462523
simon,7788,incongruent,2.1115062,3.728987,0.25024515,0.10061206,1.1175067
simon,7789,incongruent,2.0501924,3.9902225,0.22425777,0.099635,1.3210477
simon,779,incongruent,2.250207,3.1714957,0.2850986,0.13885415,1.3967856
simon,7790,incongruent,2.2946708,5.126093,0.273431,0.09364692,1.3350124
simon,7791,incongruent,2.2200415,3.9592237,0.18546641,0.103735104,1.4239846
simon,7792,incongruent,2.4762256,4.5158477,0.28437477,0.12220536,1.4188125
simon,7793,incongruent,2.085559,3.5107136,0.2486051,0.122348785,1.2013063
simon,7794,incongruent,2.8403099,4.3602057,0.25881,0.11975194,1.5117702
simon,7795,incongruent,2.1994867,2.781424,0.25678873,0.14274406,1.4420717
simon,7796,incongruent,2.3146245,4.7642403,0.2702337,0.12369896,1.4090526
simon,7797,incongruent,2.5374846,4.364865,0.23024295,0.12086232,1.3465136
simon,7798,incongruent,2.2016559,2.1171746,0.33487892,0.21488595,1.3127717
simon,7799,incongruent,2.111571,4.1765146,0.24055275,0.09747749,1.1459876
simon,7800,incongruent,1.7930825,4.601465,0.29700005,0.089556135,1.3261452
simon,7801,incongruent,1.7172927,2.5899777,0.2330742,0.12640421,1.2855287
simon,7802,incongruent,2.276511,4.0905514,0.2431602,0.13488384,1.436814
simon,7803,incongruent,2.388245,5.2011814,0.26047695,0.09513414,1.278806
simon,7804,incongruent,1.9814959,4.1192837,0.31452715,0.11088916,1.3578376
simon,7805,incongruent,2.0874488,4.081528,0.23396596,0.10654129,1.2405452
simon,7806,incongruent,1.8487719,3.5046809,0.23742384,0.11636536,1.370937
simon,7807,incongruent,1.7377646,3.809085,0.2956031,0.14405522,1.2925333
simon,7808,incongruent,1.7692561,3.4512706,0.27953818,0.13709292,1.3073262
simon,7809,incongruent,2.0491948,4.861577,0.25914747,0.089184195,1.2532932
simon,7810,incongruent,1.9079398,4.1715403,0.24116519,0.10729931,1.3311119
simon,7811,incongruent,1.8888819,3.874178,0.21993862,0.09854125,1.3363862
simon,7812,incongruent,2.0167089,4.1402674,0.2957555,0.1081962,1.1988004
simon,7813,incongruent,2.5741982,4.339287,0.26135242,0.12873128,1.437048
simon,7814,incongruent,2.01399,3.8683176,0.2737199,0.1305013,1.3245144
simon,7815,incongruent,2.0238883,3.2039716,0.26963013,0.13268608,1.2799228
simon,7816,incongruent,2.3324537,5.223464,0.24303666,0.090348765,1.3102231
